1585613174.164042,1,new_mexico_tracts,starting,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.041227,1,new_mexico_tracts,mid_hill,100,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.102178,1,new_mexico_tracts,mid_hill,200,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.1598961,1,new_mexico_tracts,mid_hill,300,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.212097,1,new_mexico_tracts,mid_hill,400,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.264506,1,new_mexico_tracts,mid_hill,500,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.3222558,1,new_mexico_tracts,mid_hill,600,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,1,1,1,2,2,1,1,2,2,2,1,0,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.403137,1,new_mexico_tracts,mid_hill,700,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,1,1,1,2,2,1,1,2,2,2,1,0,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.47753,1,new_mexico_tracts,mid_hill,800,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,1,1,1,2,2,1,1,2,2,2,1,0,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
1585613183.5488331,1,new_mexico_tracts,mid_hill,900,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,2,0,0,0,1,1,1,2,2,1,1,2,2,2,1,0,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2
