1585517518.107015,1,iowa,mid_hill,1000,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517518.3073401,1,iowa,end_hill,1000,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517634.334056,1,iowa,starting,0,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,1,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,1,2,1,2,0,3,0
1585517634.950316,1,iowa,mid_hill,100,99,0,0,3,3,0,0,2,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,1,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,3,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,0,1,2,0,3,0
1585517635.159848,1,iowa,mid_hill,200,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517635.379586,1,iowa,mid_hill,300,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517635.61293,1,iowa,mid_hill,400,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517635.828415,1,iowa,mid_hill,500,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517636.052831,1,iowa,mid_hill,600,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517636.2745202,1,iowa,mid_hill,700,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517636.5535538,1,iowa,mid_hill,800,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517636.799415,1,iowa,mid_hill,900,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517637.097291,1,iowa,mid_hill,1000,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517637.302185,1,iowa,end_hill,1000,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517839.498218,1,iowa,starting,0,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,1,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,1,2,1,2,0,3,0
1585517840.0569751,1,iowa,mid_hill,100,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,0,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517840.2627132,1,iowa,mid_hill,200,99,0,0,3,3,0,1,2,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,2,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,0,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517840.480932,1,iowa,mid_hill,300,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,2,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517840.704044,1,iowa,mid_hill,400,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,0,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517840.9236321,1,iowa,mid_hill,500,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,0,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517841.1420622,1,iowa,mid_hill,600,99,0,0,3,3,0,1,2,3,1,3,1,0,3,3,3,0,0,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,2,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517841.359838,1,iowa,mid_hill,700,99,0,0,3,3,0,1,2,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517841.579066,1,iowa,mid_hill,800,99,0,0,3,3,0,1,2,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,0,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517841.793608,1,iowa,mid_hill,900,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,0,3,3,3,3,3,2,0,1,2,3,0,0,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517842.090685,1,iowa,mid_hill,1000,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,0,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,0,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517842.265462,1,iowa,end_hill,1000,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,0,0,3,0,3,0,2,0,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,0,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517863.643599,1,iowa,starting,0,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,1,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,1,2,1,2,0,3,0
1585517864.495527,1,iowa,mid_hill,100,99,0,0,3,3,0,0,2,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,2,1,0,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517864.698519,1,iowa,mid_hill,200,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517864.9185522,1,iowa,mid_hill,300,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517865.139634,1,iowa,mid_hill,400,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517865.352559,1,iowa,mid_hill,500,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517865.5769541,1,iowa,mid_hill,600,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517865.794507,1,iowa,mid_hill,700,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517866.0073228,1,iowa,mid_hill,800,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517866.226345,1,iowa,mid_hill,900,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517866.509706,1,iowa,mid_hill,1000,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517866.689837,1,iowa,end_hill,1000,99,0,0,3,3,0,0,3,3,1,3,0,0,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,2,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,1,1,2,0,3,0
1585517882.404126,1,iowa,starting,0,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,1,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,1,2,1,2,0,3,0
1585517883.184756,1,iowa,mid_hill,100,99,0,0,3,3,0,0,0,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,0,3,3,1,2,1,2,0,3,0
1585517883.390902,1,iowa,mid_hill,200,99,0,0,3,3,0,0,0,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517883.608781,1,iowa,mid_hill,300,99,0,0,3,3,0,0,0,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517883.837246,1,iowa,mid_hill,400,99,0,0,3,3,0,0,0,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517884.056371,1,iowa,mid_hill,500,99,0,0,3,3,0,0,0,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,2,1,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517884.2837088,1,iowa,mid_hill,600,99,0,0,3,3,0,0,0,3,1,3,1,2,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,1,3,3,1,2,1,2,0,3,0
1585517884.504652,1,iowa,mid_hill,700,99,0,0,3,3,0,0,0,3,1,3,1,2,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517884.731898,1,iowa,mid_hill,800,99,0,0,3,3,0,0,0,3,1,3,1,2,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517884.955892,1,iowa,mid_hill,900,99,0,0,3,3,0,0,0,3,1,3,1,2,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,1,3,3,1,2,1,2,0,3,0
1585517885.253067,1,iowa,mid_hill,1000,99,0,0,3,3,0,0,0,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517885.4263942,1,iowa,end_hill,1000,99,0,0,3,3,0,0,0,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,2,2,1,2,3,0,1,0,3,1,3,0,2,2,3,0,1,3,0,0,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,2,3,0,0,3,3,1,2,1,2,0,3,0
1585517906.501492,1,iowa,starting,0,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,1,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,1,2,1,2,0,3,0
1585517909.427802,1,iowa,mid_hill,100,99,0,0,3,3,0,1,0,3,1,3,1,0,3,3,3,0,0,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,1,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,2,0,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,3,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
1585517909.621444,1,iowa,mid_hill,200,99,0,0,3,3,0,1,3,3,1,3,1,0,3,3,3,0,1,3,3,3,3,3,2,0,1,2,3,0,1,0,3,0,3,0,2,2,3,0,1,3,0,2,3,3,3,0,3,2,3,3,3,0,3,1,2,3,3,3,3,1,3,3,0,0,3,3,3,3,2,3,3,2,3,2,0,0,1,3,0,3,0,0,0,0,3,1,0,3,0,1,3,3,1,0,1,2,0,3,0
